date,media_label,count_tweets
2023-03-17,Slate.fr,37
2023-03-17,Usine-Digitale.fr,9
2023-03-17,Profession-Gendarme.com,6
2023-03-17,Lalsace.fr,17
2023-03-17,Demotivateur.fr,2
2023-03-17,Positivr.fr,10
2023-03-17,Wedemain.fr,2
2023-03-17,Nordlittoral.fr,3
2023-03-17,Paris-Normandie.fr,37
2023-03-17,Actuforcesdelordre.fr,12
2023-03-17,Girondins4Ever.com,24
2023-03-17,Canardpc.com,3
2023-03-17,Les-Crises.fr,7
2023-03-17,Editoweb.eu,1
2023-03-17,Meteofrance.com,3
2023-03-17,Autoplus.fr,16
2023-03-17,Rue89Strasbourg.com,16
2023-03-17,Breizh-Info.com,21
2023-03-17,Olyrix.com,5
2023-03-17,Iphonesoft.fr,10
2023-03-17,Larep.fr,12
2023-03-17,Lunion.fr,20
2023-03-17,Frandroid.com,28
2023-03-17,Nouvelobs.com,119
2023-03-17,Telerama.fr,47
2023-03-17,Dalloz-Actualite.fr,10
2023-03-17,Rtl.fr,29
2023-03-17,Rapportsdeforce.fr,3
2023-03-17,Rue89Bordeaux.com,6
2023-03-17,Lecourrierdesstrateges.fr,46
2023-03-17,Zonebourse.com,13
2023-03-17,Arretsurimages.net,21
2023-03-17,Egaliteetreconciliation.fr,15
2023-03-17,Sciencesetavenir.fr,33
2023-03-17,Clubic.com,10
2023-03-17,Nextinpact.com,10
2023-03-17,Journaldunet.com,18
2023-03-17,Lerepairedesmotards.com,4
2023-03-17,Lanouvellerepublique.fr,55
2023-03-17,Cafepedagogique.net,29
2023-03-17,Bienpublic.com,32
2023-03-17,Lyonmag.com,17
2023-03-17,Blog-Nouvelles-Technologies.fr,3
2023-03-17,Lafranceagricole.fr,3
2023-03-17,Policeetrealites.com,7
2023-03-17,Cogiito.com,6
2023-03-17,Siecledigital.fr,25
2023-03-17,Economiematin.fr,3
2023-03-17,Chassepassion.net,2
2023-03-17,Rcf.fr,26
2023-03-17,Streetpress.com,10
2023-03-17,Olympique-Et-Lyonnais.com,12
2023-03-17,Madeinmarseille.net,4
2023-03-17,Footmercato.net,61
2023-03-17,Lemagit.fr,5
2023-03-17,Presse-Citron.net,26
2023-03-17,Europe-Israel.org,7
2023-03-17,Frenchweb.fr,1
2023-03-17,Vanityfair.fr,3
2023-03-17,Lesfrancais.press,2
2023-03-17,Boursier.com,9
2023-03-17,Themedialeader.fr,3
2023-03-17,Charliehebdo.fr,10
2023-03-17,Journaldesfemmes.fr,6
2023-03-17,Boursorama.com,15
2023-03-17,I24News.tv,16
2023-03-17,Jhm.fr,9
2023-03-17,Lejsl.com,7
2023-03-17,Cahiers-Pedagogiques.com,3
2023-03-17,Football.fr,9
2023-03-17,Bonpote.com,4
2023-03-17,Arte.tv,20
2023-03-17,Christec.net,1
2023-03-17,jeminformetv.Wordpress.com,1
2023-03-17,Corsematin.com,14
2023-03-17,Tomsguide.fr,12
2023-03-17,Tendanceouest.com,7
2023-03-17,Marsactu.fr,7
2023-03-17,Courrierdesbalkans.fr,6
2023-03-17,Lesnumeriques.com,4
2023-03-17,Maligue2.fr,16
2023-03-17,Theatrum-Belli.com,9
2023-03-17,Chartsinfrance.net,7
2023-03-17,Epochtimes.fr,9
2023-03-17,Lesjours.fr,13
2023-03-17,Rollingstone.fr,9
2023-03-17,Gamergen.com,6
2023-03-17,Nationalgeographic.fr,12
2023-03-17,Rugbyrama.fr,11
2023-03-17,Dailygeekshow.com,5
2023-03-17,Observatoiredumensonge.com,4
2023-03-17,Melty.fr,1
2023-03-17,Actugaming.net,8
2023-03-17,Julienchieze.com,7
2023-03-17,Lalettrea.fr,16
2023-03-17,Jeuxvideo.com,7
2023-03-17,Linsoumission.fr,13
2023-03-17,Sciencepost.fr,1
2023-03-17,Compta-Online.com,4
2023-03-17,Usbeketrica.com,6
2023-03-17,Gameblog.fr,23
2023-03-17,Carenews.com,3
2023-03-17,Israel247.org,4
2023-03-17,Canal-Supporters.com,14
2023-03-17,Lesnouvellesnews.fr,3
2023-03-17,Off-Investigation.fr,4
2023-03-17,Marieclaire.fr,7
2023-03-17,Agefi.fr,9
2023-03-17,Lemediaen442.fr,38
2023-03-17,Xboxygen.com,12
2023-03-17,Radioj.fr,12
2023-03-17,Medias-Presse.info,11
2023-03-17,Automobile-Propre.com,7
2023-03-17,Silicon.fr,9
2023-03-17,Lepetitjournal.com,3
2023-03-17,Coins.fr,6
2023-03-17,Informationnationaliste.fr,6
2023-03-17,Ign.com,6
2023-03-17,Lsa-Conso.fr,6
2023-03-17,Lesviolets.com,5
2023-03-17,Pourlascience.fr,5
2023-03-17,Frontpopulaire.fr,6
2023-03-17,Lechorepublicain.fr,11
2023-03-17,Causette.fr,2
2023-03-17,Actualitte.com,17
2023-03-17,Radiofrance.fr /fip,8
2023-03-17,Citoyens.com,5
2023-03-17,Geopolitique-Profonde.com,15
2023-03-17,Disneyphile.fr,8
2023-03-17,E-Marketing.fr,2
2023-03-17,Monde-Diplomatique.fr,10
2023-03-17,Eurosport.fr,16
2023-03-17,Lemoniteur.fr,5
2023-03-17,Syndicalismehebdo.fr,5
2023-03-17,Qg.media,5
2023-03-17,Culturepsg.com,7
2023-03-17,Lamanchelibre.fr,13
2023-03-17,Contexte.com,10
2023-03-17,Ktotv.com,3
2023-03-17,Lemediasocial.fr,10
2023-03-17,Air-Cosmos.com,8
2023-03-17,Lest-Eclair.fr,8
2023-03-17,Legrandcontinent.eu,6
2023-03-17,Footmarseille.com,15
2023-03-17,En-Attendant-Nadeau.fr,1
2023-03-17,Agoravox.fr,14
2023-03-17,Macg.co,7
2023-03-17,Gala.fr,127
2023-03-17,Journalducm.com,1
2023-03-17,Lalettrepatriote.com,4
2023-03-17,Jeuxactu.com,2
2023-03-17,Legeneraliste.fr,4
2023-03-17,Luniversims.fr,4
2023-03-17,Telestar.fr,5
2023-03-17,Frustrationmagazine.fr,7
2023-03-17,Lebleudumiroir.fr,5
2023-03-17,Doctissimo.fr,20
2023-03-17,Tribunejuive.info,5
2023-03-17,Lechasseurfrancais.com,4
2023-03-17,Pokebip.com,4
2023-03-17,Strategies.fr,10
2023-03-17,Real-France.fr,7
2023-03-17,Blogdumoderateur.com,3
2023-03-17,Franc-Tireur.fr,4
2023-03-17,Lejournaldesentreprises.com,2
2023-03-17,Lesinrocks.com,12
2023-03-17,Infomigrants.net,12
2023-03-17,Politis.fr,15
2023-03-17,30Millionsdamis.fr,3
2023-03-17,Autojournal.fr,9
2023-03-17,Ladn.eu,15
2023-03-17,Journaldugeek.com,25
2023-03-17,Legorafi.fr,3
2023-03-17,Insolentiae.com,2
2023-03-17,Tvl.fr,8
2023-03-17,Lopinion.com,2
2023-03-17,Lephoceen.fr,1
2023-03-17,Lundi.am,1
2023-03-17,Mac4Ever.com,7
2023-03-17,Lesjoiesducode.fr,3
2023-03-17,Gamekult.com,4
2023-03-17,Sport.fr,4
2023-03-17,Contrepoints.org,17
2023-03-17,Revueconflits.com,2
2023-03-17,Revuepolitique.fr,2
2023-03-17,Madmoizelle.com,7
2023-03-17,Meteofrance.fr,7
2023-03-17,Lequotidiendelart.com,6
2023-03-17,Ozap.com,23
2023-03-17,Histoiredupsg.fr,2
2023-03-17,Tourmag.com,1
2023-03-17,Lebonbon.fr,1
2023-03-17,Lemondedudroit.fr,11
2023-03-17,Citizen-Light.fr,1
2023-03-17,Moneyvox.fr,2
2023-03-17,Trustmyscience.com,7
2023-03-17,Aefinfo.fr,18
2023-03-17,Topmercato.com,6
2023-03-17,Dailymercato.com,2
2023-03-17,Lyonne.fr,7
2023-03-17,Radiofrance.fr /mouv,3
2023-03-17,Itsocial.fr,3
2023-03-17,H16Free.com,1
2023-03-17,Igen.fr,7
2023-03-17,Topsante.com,1
2023-03-17,Troiscouleurs.fr,5
2023-03-17,Arteradio.com,5
2023-03-17,Atlantico.fr,36
2023-03-17,Universfreebox.com,5
2023-03-17,Generation-Nt.com,2
2023-03-17,Dcplanet.fr,4
2023-03-17,Radioclassique.fr,1
2023-03-17,Intelligenceonline.fr,1
2023-03-17,Lagazettedescommunes.com,11
2023-03-17,France-Catholique.fr,5
2023-03-17,Lhistoire.fr,2
2023-03-17,Programme-Tv.net,3
2023-03-17,Sofoot.com,10
2023-03-17,Multinationales.org,1
2023-03-17,Nexus.fr,4
2023-03-17,Footballclubdemarseille.fr,3
2023-03-17,Egora.fr,2
2023-03-17,Lecanardenchaine.fr,4
2023-03-17,Xochipelli.fr,9
2023-03-17,Orientxxi.info,4
2023-03-17,fr.Euronews.com,11
2023-03-17,Lecourrierdelatlas.com,3
2023-03-17,Omertamedia.fr,3
2023-03-17,Areion24.news,3
2023-03-17,Transitionsenergies.com,1
2023-03-17,Socialter.fr,1
2023-03-17,Lerubicon.org,5
2023-03-17,Wikiagri.fr,3
2023-03-17,Beauxarts.com,7
2023-03-17,Putsch.media,2
2023-03-17,Kulturegeek.fr,9
2023-03-17,Desk-Russie.eu,2
2023-03-17,Acteurspublics.fr,4
2023-03-17,Ohmymag.com,5
2023-03-17,Manga-News.com,4
2023-03-17,Neozone.org,5
2023-03-17,Aisnenouvelle.fr,3
2023-03-17,Herodote.net,2
2023-03-17,Lavoiedelepee.blogspot.com,4
2023-03-17,Foot-National.com,3
2023-03-17,Genethique.org,7
2023-03-17,Oisehebdo.fr,3
2023-03-17,Lanceurdalerte.info,1
2023-03-17,Zayactu.org,2
2023-03-17,Lesalonbeige.fr,6
2023-03-17,Comicsblog.fr,5
2023-03-17,Mediacites.fr,4
2023-03-17,Jforum.fr,2
2023-03-17,Letudiant.fr,6
2023-03-17,olplay.Ol.fr,4
2023-03-17,Business-Cool.com,2
2023-03-17,Tetu.com,3
2023-03-17,Jeune-Nation.com,5
2023-03-17,Contretemps.eu,4
2023-03-17,Zataz.com,25
2023-03-17,Faire-Face.fr,2
2023-03-17,Herault-Tribune.com,3
2023-03-17,Dayfr.com,2
2023-03-17,Nova.fr,8
2023-03-17,Charentelibre.fr,11
2023-03-17,Komitid.fr,6
2023-03-17,Elle.fr,5
2023-03-17,Afriquexxi.info,5
2023-03-17,Maville.com,2
2023-03-17,Brunobertez.com,13
2023-03-17,Connaissancedesarts.com,3
2023-03-17,Movierama.fr,4
2023-03-17,Linternaute.com,5
2023-03-17,Cryptoast.fr,8
2023-03-17,Larevuedudigital.com,3
2023-03-17,Programme.tv,2
2023-03-17,Lavie.fr,5
2023-03-17,Republiquedujapap.com,3
2023-03-17,Franceantilles.fr,17
2023-03-17,F1Only.fr,5
2023-03-17,Elishean777.com,7
2023-03-17,Vosgesmatin.fr,2
2023-03-17,Paristeam.fr,2
2023-03-17,Aa.com.tr /fr,12
2023-03-17,Influencia.net,3
2023-03-17,Mediabask.eus,3
2023-03-17,Vice.com /fr,2
2023-03-17,Konbini.com,3
2023-03-17,Psgcommunity.com,1
2023-03-17,Linfodurable.fr,1
2023-03-17,Club-Stephenking.fr,1
2023-03-17,24Matins.fr,5
2023-03-17,Gqmagazine.fr,8
2023-03-17,Centre-Presse.fr,4
2023-03-17,Woopets.fr,10
2023-03-17,Terrafemina.com,2
2023-03-17,Lemonde.co.il,5
2023-03-17,Bondyblog.fr,7
2023-03-17,Revue-Ballast.fr,5
2023-03-17,Lachainemeteo.com,3
2023-03-17,Infoequitable.org,1
2023-03-17,Resistancerepublicaine.com,8
2023-03-17,Centrepresseaveyron.fr,6
2023-03-17,Cerveauetpsycho.fr,1
2023-03-17,Lincorrect.org,2
2023-03-17,Paddock-Gp.com,2
2023-03-17,Ksociety.fr,1
2023-03-17,Whatsupdoc-Lemag.fr,2
2023-03-17,Livreshebdo.fr,3
2023-03-17,Saphirnews.com,4
2023-03-17,Begeek.fr,4
2023-03-17,Actuel-Rh.fr,5
2023-03-17,Loikleflochprigent.fr,1
2023-03-17,Radioorient.com,11
2023-03-17,Abcdrduson.com,1
2023-03-17,Lejournaldesarts.fr,2
2023-03-17,Ski-Nordique.net,7
2023-03-17,Sortirdunucleaire.org,3
2023-03-17,Generationfrexit.fr,3
2023-03-17,Envertetcontretous.fr,3
2023-03-17,Lafuria.fr,1
2023-03-17,Maddyness.com,6
2023-03-17,Goldnadel.tv,2
2023-03-17,Vogue.fr,5
2023-03-17,Lenouveleconomiste.fr,1
2023-03-17,Neonmag.fr,5
2023-03-17,Cointribune.com,8
2023-03-17,Contre-Attaque.net,16
2023-03-17,Lesdeqodeurs.fr,1
2023-03-17,Equinoxmagazine.fr,4
2023-03-17,Toutelaculture.com,2
2023-03-17,Guyboulianne.info,3
2023-03-17,Laviedesidees.fr,2
2023-03-17,Rojinfo.com,2
2023-03-17,Urban-Radio.com,1
2023-03-17,Booska-P.com,2
2023-03-17,Hitek.fr,1
2023-03-17,A-Droite-Fierement.fr,1
2023-03-17,Decideurs-Magazine.com,2
2023-03-17,Letribunaldunet.fr,2
2023-03-17,Radiofrance.fr,2
2023-03-17,Cielvoile.fr,1
2023-03-17,Ukrinform.fr,4
2023-03-17,Touteleurope.eu,6
2023-03-17,Disclose.ngo,1
2023-03-17,Lanticapitaliste.org,2
2023-03-17,Anguillesousroche.com,3
2023-03-17,Senscritique.com,2
2023-03-17,Telos-Eu.com,2
2023-03-17,Goal.com,4
2023-03-17,Hospimedia.fr,3
2023-03-17,Relais-Info.fr,1
2023-03-17,Franceguyane.fr,2
2023-03-17,Radioscoop.com,4
2023-03-17,Minurne.org,1
2023-03-17,Nintendo-Difference.com,3
2023-03-17,Caminteresse.fr,3
2023-03-17,Tradingsat.com,2
2023-03-17,Planimaux.com,2
2023-03-17,Forbes.fr,4
2023-03-17,Science-Et-Vie.com,3
2023-03-17,Famillechretienne.fr,1
2023-03-17,Laminutedericardo.com,2
2023-03-17,Football365.fr,2
2023-03-17,Balancetonantisemite.com,4
2023-03-17,Maire-Info.com,1
2023-03-17,Acrimed.org,1
2023-03-17,Lemessager.fr,1
2023-03-17,Michelonfray.com,2
2023-03-17,Projetarcadie.com,7
2023-03-17,Mind.eu.com /media,1
2023-03-17,Lechotouristique.com,1
2023-03-17,Lafranceliberee.fr,3
2023-03-17,Lasueur.com,1
2023-03-17,Consultor.fr,1
2023-03-17,Voici.fr,1
2023-03-17,Linfo.re,1
2023-03-17,Webgirondins.com,2
2023-03-17,Lemediatv.fr,2
2023-03-17,Public.fr,2
2023-03-17,La-Bas.org,2
2023-03-17,Revolution-Energetique.com,2
2023-03-17,Bsmart.fr,2
2023-03-17,Maritima.info,4
2023-03-17,Nicepresse.com,6
2023-03-17,Fflose.com,1
2023-03-17,Boursedirect.fr,1
2023-03-17,Allodocteurs.fr,1
2023-03-17,Cerfia.fr,2
2023-03-17,Lerevenu.com,1
2023-03-17,Toutelatele.com,1
2023-03-17,Damocles.co,1
2023-03-17,Cieletespace.fr,1
2023-03-17,Frenchmorning.com,1
2023-03-17,Etresouverain.com,1
2023-03-17,Aufeminin.com,2
2023-03-17,Goodplanet.info,1
2023-03-17,Journaldujapon.com,1
2023-03-17,Michelduchaine.com,1
2023-03-17,Batiactu.com,1
2023-03-17,Lilianeheldkhawam.com,1
2023-03-17,Lepointcritique.fr,1
2023-03-17,Fredzone.org,1
2023-03-17,Lequotidiendusport.fr,2
2023-03-17,Bitcoin.fr,1
2023-03-17,Quinzemondial.com,1
2023-03-17,Veridik.fr,3
2023-03-17,Foot01.com,1
2023-03-17,News-24.fr,2
2023-03-17,Aulnaycap.com,1
2023-03-17,Reflets.info,1
2023-03-17,Programme-Television.org,1
2023-03-17,Lardennais.fr,1
2023-03-17,Quechoisir.org,1
2023-03-17,Resistancextremismes.eu,2
2023-03-17,Lemondedelenergie.com,1
2023-03-18,Rfi.fr,16
2023-03-18,Francetvinfo.fr,701
2023-03-18,Ledauphine.com,67
2023-03-18,Capital.fr,47
2023-03-18,Letelegramme.fr,139
2023-03-18,Rugby-Addict.com,13
2023-03-18,Doctissimo.fr,20
2023-03-18,Bfmtv.com,859
2023-03-18,Cnews.fr,80
2023-03-18,Publicsenat.fr,83
2023-03-18,Cnetfrance.fr,3
2023-03-18,Lavoixdunord.fr,86
2023-03-18,Actu-Environnement.com,8
2023-03-18,Latribune.fr,84
2023-03-18,Gala.fr,25
2023-03-18,Zdnet.fr,1
2023-03-18,Mediapart.fr,428
2023-03-18,Footmercato.net,80
2023-03-18,Lefigaro.fr,471
2023-03-18,Ladepeche.fr,138
2023-03-18,Lecourrier-Du-Soir.com,29
2023-03-18,Science-Et-Vie.com,5
2023-03-18,Humanite.fr,8
2023-03-18,20Minutes.fr,132
2023-03-18,Tf1Info.fr,153
2023-03-18,Charentelibre.fr,8
2023-03-18,Public.fr,16
2023-03-18,Ouest-France.fr,278
2023-03-18,Leparisien.fr,501
2023-03-18,Fdesouche.com,207
2023-03-18,Lemoniteur.fr,1
2023-03-18,Slate.fr,20
2023-03-18,Sciencesetavenir.fr,38
2023-03-18,Lemonde.fr,706
2023-03-18,Infomigrants.net,4
2023-03-18,Actu.fr,182
2023-03-18,Estrepublicain.fr,50
2023-03-18,Lindependant.fr,55
2023-03-18,Atlantico.fr,35
2023-03-18,Bitcoin.fr,2
2023-03-18,Lamontagne.fr,52
2023-03-18,Ripostelaique.com,38
2023-03-18,Laprovence.com,70
2023-03-18,Neonmag.fr,2
2023-03-18,Challenges.fr,40
2023-03-18,Crowdbunker.com,20
2023-03-18,Larepubliquedespyrenees.fr,9
2023-03-18,Corsematin.com,12
2023-03-18,La-Croix.com,40
2023-03-18,Nintendo-Difference.com,2
2023-03-18,Telerama.fr,23
2023-03-18,Ozap.com,18
2023-03-18,Huffingtonpost.fr,76
2023-03-18,Lepoint.fr,171
2023-03-18,Lemediaen442.fr,19
2023-03-18,Businessbourse.com,53
2023-03-18,Monde-Diplomatique.fr,12
2023-03-18,Urban-Radio.com,1
2023-03-18,Liberation.fr,255
2023-03-18,Bondyblog.fr,1
2023-03-18,Komitid.fr,1
2023-03-18,Cerveauetpsycho.fr,2
2023-03-18,Courrierinternational.com,53
2023-03-18,Lesechos.fr,117
2023-03-18,Lilianeheldkhawam.com,1
2023-03-18,Reseauinternational.net,72
2023-03-18,fr.Euronews.com,7
2023-03-18,Limportant.fr,57
2023-03-18,Onzemondial.com,13
2023-03-18,Whatsupdoc-Lemag.fr,1
2023-03-18,Ski-Nordique.net,7
2023-03-18,Midilibre.fr,98
2023-03-18,Lyonmag.com,25
2023-03-18,Radiocourtoisie.fr,4
2023-03-18,Reporterre.net,28
2023-03-18,La-Bas.org,3
2023-03-18,Leblogalupus.com,7
2023-03-18,Lopinion.fr,55
2023-03-18,Varmatin.com,23
2023-03-18,Bvoltaire.fr,69
2023-03-18,Hospimedia.fr,4
2023-03-18,Radiofrance.fr /francemusique,33
2023-03-18,Rtl.fr,19
2023-03-18,Zayactu.org,4
2023-03-18,Francebleu.fr,156
2023-03-18,Webgirondins.com,11
2023-03-18,Lecourrierdesstrateges.fr,56
2023-03-18,Radiofrance.fr /franceculture,80
2023-03-18,Journaldugeek.com,21
2023-03-18,Linsoumission.fr,5
2023-03-18,Michelduchaine.com,3
2023-03-18,Europe1.fr,29
2023-03-18,Apar.tv,5
2023-03-18,Programme-Television.org,2
2023-03-18,Nouvelobs.com,65
2023-03-18,Rue89Strasbourg.com,13
2023-03-18,Touteleurope.eu,5
2023-03-18,Rebellyon.info,6
2023-03-18,Lepopulaire.fr,12
2023-03-18,Lardennais.fr,5
2023-03-18,Sudouest.fr,136
2023-03-18,Larep.fr,2
2023-03-18,Rue89Lyon.fr,1
2023-03-18,Marianne.net,82
2023-03-18,Lunion.fr,11
2023-03-18,Lyonne.fr,11
2023-03-18,Francesoir.fr,42
2023-03-18,Contrepoints.org,7
2023-03-18,Lemondeinformatique.fr,7
2023-03-18,Leprogres.fr,118
2023-03-18,Lequotidien.re,1
2023-03-18,Linternaute.com,5
2023-03-18,Caradisiac.com,3
2023-03-18,Limportante.fr,19
2023-03-18,Elle.fr,6
2023-03-18,Universfreebox.com,1
2023-03-18,Frandroid.com,19
2023-03-18,Agoravox.fr,8
2023-03-18,Valeursactuelles.com,52
2023-03-18,Basta.media,4
2023-03-18,Zinfos974.com,9
2023-03-18,Gqmagazine.fr,3
2023-03-18,Allocine.fr,13
2023-03-18,Streetpress.com,3
2023-03-18,Tntv.pf,1
2023-03-18,Imazpress.com,7
2023-03-18,Mariefrance.fr,18
2023-03-18,Lexpress.fr,80
2023-03-18,Christec.net,3
2023-03-18,Resistancerepublicaine.com,12
2023-03-18,Trashtalk.co,16
2023-03-18,Football-Addict.com /fr,13
2023-03-18,Pgibertie.com,44
2023-03-18,Areion24.news,3
2023-03-18,Lequotidiendupharmacien.fr,2
2023-03-18,Aufeminin.com,5
2023-03-18,Reussir.fr,3
2023-03-18,Charliehebdo.fr,6
2023-03-18,Infodujour.fr,2
2023-03-18,Goodplanet.info,3
2023-03-18,Nordicmag.info,17
2023-03-18,Lyoncapitale.fr,11
2023-03-18,Lejdd.fr,132
2023-03-18,Fredzone.org,3
2023-03-18,Madmoizelle.com,9
2023-03-18,Lequipe.fr,41
2023-03-18,Republicain-Lorrain.fr,32
2023-03-18,Meteo-Express.com,2
2023-03-18,Futura-Sciences.com,15
2023-03-18,Lequotidiendumedecin.fr,10
2023-03-18,France24.com,27
2023-03-18,Causeur.fr,19
2023-03-18,Vitisphere.com,2
2023-03-18,Lejdc.fr,5
2023-03-18,Leberry.fr,17
2023-03-18,Radiofrance.fr /franceinter,61
2023-03-18,Resistancextremismes.eu,7
2023-03-18,Planetes360.fr,52
2023-03-18,Air-Cosmos.com,3
2023-03-18,Basketeurope.com,17
2023-03-18,Girondins4Ever.com,17
2023-03-18,Passeportsante.net,1
2023-03-18,I24News.tv,29
2023-03-18,Nicematin.com,48
2023-03-18,Euractiv.fr,12
2023-03-18,Lejournaldesentreprises.com,1
2023-03-18,Dna.fr,27
2023-03-18,Arte.tv,28
2023-03-18,Lamarseillaise.fr,24
2023-03-18,Jeanmarcmorandini.com,57
2023-03-18,Jeune-Nation.com,5
2023-03-18,Informationnationaliste.fr,3
2023-03-18,Les-Crises.fr,17
2023-03-18,Canardpc.com,3
2023-03-18,Lanouvellerepublique.fr,26
2023-03-18,Cieletespace.fr,3
2023-03-18,Parismatch.com,24
2023-03-18,Leblogtvnews.com,11
2023-03-18,Geo.fr,17
2023-03-18,Paddock-Gp.com,2
2023-03-18,Lemessager.fr,2
2023-03-18,Cogiito.com,21
2023-03-18,Alternatives-Economiques.fr,23
2023-03-18,Objectifgard.com,4
2023-03-18,Siecledigital.fr,4
2023-03-18,Afp.com,25
2023-03-18,Putsch.media,4
2023-03-18,Lalsace.fr,10
2023-03-18,Sudradio.fr,11
2023-03-18,Policeetrealites.com,8
2023-03-18,Thinkerview.com,1
2023-03-18,Numerama.com,34
2023-03-18,Caminteresse.fr,4
2023-03-18,Beauxarts.com,6
2023-03-18,Dreuz.info,10
2023-03-18,Acrimed.org,3
2023-03-18,Bienpublic.com,23
2023-03-18,Lesalonbeige.fr,5
2023-03-18,Lalettrepatriote.com,20
2023-03-18,Planet.fr,2
2023-03-18,Legrandsoir.info,1
2023-03-18,Breizh-Info.com,8
2023-03-18,Courrier-Picard.fr,18
2023-03-18,Arabnews.fr,5
2023-03-18,Moneyvox.fr,4
2023-03-18,Olympique-Et-Lyonnais.com,12
2023-03-18,Achatpublic.info,2
2023-03-18,Madeinmarseille.net,6
2023-03-18,Lelibrepenseur.org,7
2023-03-18,Revolutionpermanente.fr,10
2023-03-18,Paris-Normandie.fr,45
2023-03-18,Actu17.fr,25
2023-03-18,Orientxxi.info,6
2023-03-18,Courrierdesbalkans.fr,3
2023-03-18,Legrandcontinent.eu,4
2023-03-18,Meretmarine.com,1
2023-03-18,Histoireetsociete.com,1
2023-03-18,Foot-National.com,4
2023-03-18,Lerepairedesmotards.com,2
2023-03-18,Actualitte.com,8
2023-03-18,Lejsl.com,4
2023-03-18,Relais-Info.fr,1
2023-03-18,Theconversation.com,26
2023-03-18,Philomag.com,8
2023-03-18,Rcf.fr,3
2023-03-18,Epochtimes.fr,11
2023-03-18,Lesinrocks.com,10
2023-03-18,Nationalgeographic.fr,9
2023-03-18,Gamergen.com,1
2023-03-18,Observatoiredumensonge.com,4
2023-03-18,Jhm.fr,6
2023-03-18,Lesnumeriques.com,8
2023-03-18,Presse-Citron.net,8
2023-03-18,Positivr.fr,5
2023-03-18,Ouillade.eu,1
2023-03-18,Actuforcesdelordre.fr,9
2023-03-18,Purepeople.com,15
2023-03-18,Revue-Ballast.fr,15
2023-03-18,Lemediatv.fr,16
2023-03-18,Footballclubdemarseille.fr,6
2023-03-18,Notretemps.com,1
2023-03-18,fr.Sott.net,3
2023-03-18,Parisfans.fr,4
2023-03-18,Canal-Supporters.com,15
2023-03-18,Lagazettedescommunes.com,1
2023-03-18,Pourlascience.fr,4
2023-03-18,Maville.com,3
2023-03-18,Revuedesdeuxmondes.fr,1
2023-03-18,Tv5Monde.com,25
2023-03-18,Profession-Gendarme.com,29
2023-03-18,Eurosport.fr,9
2023-03-18,Lesnouvellesnews.fr,1
2023-03-18,Contre-Attaque.net,15
2023-03-18,Linfodurable.fr,1
2023-03-18,Meteofrance.fr,3
2023-03-18,Marieclaire.fr,4
2023-03-18,Egaliteetreconciliation.fr,15
2023-03-18,Vududroit.com,2
2023-03-18,Rugbyrama.fr,16
2023-03-18,Contretemps.eu,4
2023-03-18,Automobile-Propre.com,8
2023-03-18,Petitbleu.fr,5
2023-03-18,Allodocteurs.fr,1
2023-03-18,France.tv,16
2023-03-18,Omertamedia.fr,4
2023-03-18,Radiofrance.fr /fip,4
2023-03-18,Lebleudumiroir.fr,1
2023-03-18,France-Catholique.fr,4
2023-03-18,Basketusa.com,11
2023-03-18,Tvl.fr,13
2023-03-18,Dailygeekshow.com,4
2023-03-18,Medias-Presse.info,7
2023-03-18,Mac4Ever.com,1
2023-03-18,Brut.media,1
2023-03-18,Vice.com /fr,2
2023-03-18,Footmarseille.com,8
2023-03-18,Quechoisir.org,1
2023-03-18,Xboxygen.com,4
2023-03-18,Usinenouvelle.com,4
2023-03-18,F1Only.fr,7
2023-03-18,Iphonesoft.fr,4
2023-03-18,Opex360.com,6
2023-03-18,Aa.com.tr /fr,8
2023-03-18,Manga-News.com,3
2023-03-18,Jeuxvideo.com,2
2023-03-18,01Net.com,10
2023-03-18,Rue89Bordeaux.com,2
2023-03-18,Automobile-Magazine.fr,2
2023-03-18,Journalducoin.com,5
2023-03-18,Usbeketrica.com,6
2023-03-18,30Millionsdamis.fr,4
2023-03-18,Legorafi.fr,4
2023-03-18,Autoplus.fr,11
2023-03-18,Woopets.fr,10
2023-03-18,Nordlittoral.fr,4
2023-03-18,Qactus.fr,30
2023-03-18,Oisehebdo.fr,11
2023-03-18,Lesonunique.com,1
2023-03-18,Ladn.eu,13
2023-03-18,Linforme.com,5
2023-03-18,Voici.fr,4
2023-03-18,Maligue2.fr,19
2023-03-18,Psgcommunity.com,3
2023-03-18,Histoiredupsg.fr,3
2023-03-18,Paris-Luttes.info,20
2023-03-18,Lamanchelibre.fr,8
2023-03-18,Letudiant.fr,1
2023-03-18,Lcp.fr,3
2023-03-18,Latribunedelart.com,4
2023-03-18,Bebasket.fr,17
2023-03-18,Maire-Info.com,1
2023-03-18,Lesjours.fr,15
2023-03-18,Lhistoire.fr,1
2023-03-18,Jim.fr,3
2023-03-18,Cryptoast.fr,5
2023-03-18,Culturepsg.com,4
2023-03-18,Actu-Juridique.fr,5
2023-03-18,Boursedirect.fr,1
2023-03-18,Diacritik.com,4
2023-03-18,Centrepresseaveyron.fr,6
2023-03-18,Actugaming.net,3
2023-03-18,Cbnews.fr,4
2023-03-18,Blog-Nouvelles-Technologies.fr,2
2023-03-18,Lesfrancais.press,2
2023-03-18,Arretsurimages.net,7
